"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00351862","2004-06","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","","","21.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","1",",0","","","","","5.0",",0,02,+","0",",,0,30,+","0",",,0,30,+","22.6",",,0,08,","33.3",",0,18,","170.8",",,,0","","","  20.6",",,,0,0,1","","","","","","","58.7",",0","  40.6",",,,0,0,1","","","","","","","","","  13.3",",,,0,0,1","","","","","","","  19.4",",,,0,0,1","","","","","","","","","  17.1",",,,0,0,1","","","","","","","","","  31.5",",,,0,0,1","","","","","","","","","","","38.5",",,,0","0",",,,0","17.08",",0","24.11",",,,0","10.04",",,,0","",""
"USC00351862","2004-07","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","","","78.2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","","","4.4",",0,09,","0",",,0,31,+","0",",,0,31,+","1.0",",,0,19,","39.4",",0,24,","259.1",",,,0","11.4","0","  25.6",",,,0,0,1","  26.7",",,,0,0,2","","","","","11.4",",0","  44.4",",,,0,0,1","  39.4",",,,0,0,2","","","","","","","  18.9",",,,0,0,1","  20.0",",,,0,0,2","","","","","  33.9",",,,0,0,1","  30.6",",,,0,0,2","","","","","","","  21.8",",,,0,0,1","  23.4",",,,0,0,2","","","","","","","  39.4",",,,0,0,1","  34.9",",,,0,0,2","","","","","","","","","1.0",",,,0","0",",,,0","20.49",",0","29.75",",,,0","11.23",",,,0","",""
"USC00351862","2004-08","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","","","79.0",",0","8",",0","4",",0","1",",0","0","1,0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","","","","","8.9",",0,08,+","0","1,,0,31,+","0",",,0,31,+","25.9",",,0,22,","37.2",",0,10,","","","18.6","0","","","","","","","","","7.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.4",",,,0","0",",,,0","20.65",",0","29.12",",,,0","12.17",",,,0","",""
"USC00351862","2004-09","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","","","5.9",",0","14",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","1",",0","","","","","5.0",",0,21,","0",",,0,30,+","0",",,0,30,+","14.7",",,0,19,","32.8",",0,01,","112.7",",,,0","91.7","0","  18.3",",,,0,0,1","  20.0",",,,0,0,2","","","","","73.1",",0","  35.6",",,,0,0,1","  31.1",",,,0,0,2","","","","","","","  11.7",",,,0,0,1","  12.8",",,,0,0,2","","","","","  14.4",",,,0,0,1","  14.4",",,,0,0,2","","","","","","","  14.9",",,,0,0,1","  16.1",",,,0,0,2","","","","","","","  26.3",",,,0,0,1","  22.8",",,,0,0,2","","","","","","","","","61.7",",,,0","0",",,,0","16.09",",0","22.78",",,,0","9.41",",,,0","",""
"USC00351862","2004-10","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","","","0.6",",0","24",",0","12",",0","0",",0","0","1,0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","","","","","2.2",",0,31,","0","1,,0,31,+","0",",,0,31,+","14.7",",,0,26,","26.1",",0,15,+","","","272.8","0","","","","","","","","","181.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.9",",,,0","0",",,,0","12.51",",0","18.21",",,,0","6.81",",,,0","",""
"USC00351862","2004-11","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","","","0.0",",0","15",",0","6",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","0",",0","0",",0","","","","","-2.8",",0,28,+","0",",,0,30,+","0",",,0,30,+","23.9",",,0,03,","15.0",",0,25,","","","631.9","0","","","","","","","","","359.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.1",",,,0","0",",,,0","6.36",",0","10.43",",,,0","2.30",",,,0","",""
"USC00351862","2004-12","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","","","0.0",",0","22",",0","13",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","0",",0","0",",0","","","","","-2.8",",0,21,","0",",,0,31,+","0",",,0,31,+","34.3",",,0,08,","15.6",",0,11,","","","1023.4","0","  11.7",",,,0,0,1","  10.6","1,,,0,0,2","","","","","391.5",",0","  13.9",",,,0,0,1","  12.2","2,,,0,0,2","","","","","","","   2.8",",,,0,0,1","   3.9","1,,,0,0,2","","","","","   5.0",",,,0,0,1","   5.6","2,,,0,0,2","","","","","","","   5.7",",,,0,0,1","   6.0","1,,,0,0,2","","","","","","","   8.7",",,,0,0,1","   7.8","2,,,0,0,2","","","","","","","","","116.3",",,,0","0",",,,0","5.70",",0","8.95",",,,0","2.46",",,,0","",""
"USC00351862","2005-01","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","0","0.0",",0","23",",0","9",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","0",",0","0",",0","","","","","-5.0",",0,06,+","0",",,0,31,+","0",",,0,31,+","19.3",",,0,29,","18.9",",0,19,","","","1431.1","0","   9.4","2,,,0,0,1","   9.4","1,,,0,0,2","","","","","407.7",",0","  15.0","1,,,0,0,1","  12.2","1,,,0,0,2","","","","","","","   1.1","2,,,0,0,1","   1.1","1,,,0,0,2","","","","","   1.1","1,,,0,0,1","   2.8","1,,,0,0,2","","","","","","","   4.4","2,,,0,0,1","   4.9","1,,,0,0,2","","","","","","","   8.3","1,,,0,0,1","   7.3","1,,,0,0,2","","","","","","","","","71.3",",,,0","0",",,,0","5.18",",0","9.09",",,,0","1.27",",,,0","",""
"USC00351862","2005-02","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","0","0.0",",0","13",",0","2",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","0",",0","0",",0","","","","","-5.0",",0,14,","0",",,0,28,+","0",",,0,28,+","3.8",",,0,07,","17.8",",0,24,","","","1787.6","0","   8.9",",,,0,0,1","   7.2",",,,0,0,2","","","","","356.5",",0","  16.1",",,,0,0,1","  12.2",",,,0,0,2","","","","","","","   2.2",",,,0,0,1","   1.1",",,,0,0,2","","","","","   6.7",",,,0,0,1","   6.1",",,,0,0,2","","","","","","","   3.9",",,,0,0,1","   4.4",",,,0,0,2","","","","","","","  10.5",",,,0,0,1","   8.6",",,,0,0,2","","","","","","","","","12.2",",,,0","0",",,,0","5.60",",0","11.15",",,,0","0.05",",,,0","",""
"USC00351862","2005-03","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","0","0.0",",0","20",",0","9",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","5",",0","0",",0","","","","","-2.8",",0,15,","0",",,0,31,+","0",",,0,31,+","28.2",",,0,27,","22.8",",0,12,+","","","2073.5","0","   9.4",",,,0,0,1","  10.6",",,,0,0,2","  10.0",",,,0,0,3","","","285.9",",0","  22.2",",,,0,0,1","  17.8",",,,0,0,2","  12.8",",,,0,0,3","","","","","   4.4",",,,0,0,1","   6.1",",,,0,0,2","   6.7",",,,0,0,3","","","  10.6",",,,0,0,1","  10.0",",,,0,0,2","   7.8",",,,0,0,3","","","","","   7.0",",,,0,0,1","   7.9",",,,0,0,2","   8.2",",,,0,0,3","","","","","  15.9",",,,0,0,1","  13.5",",,,0,0,2","  10.3",",,,0,0,3","","","","","","","110.5",",,,0","0",",,,0","9.11",",0","15.50",",,,0","2.72",",,,0","",""
"USC00351862","2005-04","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","0","0.0",",0","18",",0","9",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","3",",0","0",",0","","","","","-0.6",",0,19,","0",",,0,30,+","0",",,0,30,+","10.2",",,0,24,","25.0",",0,28,","78.2",",,,0","2321.6","0","  14.4",",,,0,0,1","  15.6",",,,0,0,2","  14.4","1,,,0,0,3","","","248.1",",0","  28.3",",,,0,0,1","  23.3",",,,0,0,2","  22.8","1,,,0,0,3","","","","","   6.1",",,,0,0,1","   6.1",",,,0,0,2","   8.3","1,,,0,0,3","","","  12.2",",,,0,0,1","  13.3",",,,0,0,2","  10.0","1,,,0,0,3","","","","","   9.1",",,,0,0,1","   9.6",",,,0,0,2","  10.3","1,,,0,0,3","","","8.19",",,,0","  19.4",",,,0,0,1","  16.4",",,,0,0,2","  13.1","1,,,0,0,3","","","","","19.39",",,,0","66.8",",,,0","0",",,,0","10.06",",0","16.01",",,,0","4.11",",,,0","2248",",,,0"
"USC00351862","2005-05","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","9.2","0","9.2","1,0","20",",0","11",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","12",",0","1",",0","","","","","3.3","1,0,23,+","0",",,0,31,+","0",",,0,31,+","28.2",",,0,10,","32.2",",0,28,","118.0",",,,0","2452.8","0","  17.8",",,,0,0,1","  17.2",",,,0,0,2","  17.8",",,,0,0,3","","","131.2",",0","  29.4",",,,0,0,1","  26.1",",,,0,0,2","  20.6",",,,0,0,3","","","","","  10.0",",,,0,0,1","  11.1",",,,0,0,2","  12.2",",,,0,0,3","","","  16.7",",,,0,0,1","  15.0",",,,0,0,2","  13.9",",,,0,0,3","","","","","  13.4",",,,0,0,1","  14.0",",,,0,0,2","  14.7",",,,0,0,3","","","12.25",",,,0","  23.0",",,,0,0,1","  20.2",",,,0,0,2","  16.7",",,,0,0,3","","","","","23.71",",,,0","108.0",",,,0","0",",,,0","14.24","1,0","20.18",",,,0","8.29","1,,,0","2315",",,,0"
"USC00351862","2005-06","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","11.2","0","2.0",",0","14",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","","","","","3.9",",0,15,","0",",,0,30,+","0",",,0,30,+","11.9",",,0,06,","26.7",",0,25,+","132.5",",,,0","2555.8","0","  18.9",",,,0,0,1","  19.4",",,,0,0,2","  20.6",",,,0,0,3","","","103.0",",0","  35.0",",,,0,0,1","  30.6",",,,0,0,2","  24.4",",,,0,0,3","","","","","  12.2",",,,0,0,1","  11.1",",,,0,0,2","  11.7",",,,0,0,3","","","  17.8",",,,0,0,1","  17.8",",,,0,0,2","  14.4",",,,0,0,3","","","","","  14.5",",,,0,0,1","  15.3",",,,0,0,2","  16.1",",,,0,0,3","","","12.83",",,,0","  26.0",",,,0,0,1","  22.8",",,,0,0,2","  18.9",",,,0,0,3","","","","","24.45",",,,0","51.4",",,,0","0",",,,0","14.97",",0","20.94",",,,0","8.99",",,,0","2221",",,,0"
"USC00351862","2005-07","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","76.4","0","65.2",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","","","","","8.9",",0,25,+","0",",,0,31,+","0",",,0,31,+","2.0",",,0,09,","36.1",",0,28,","252.7",",,,0","8.3","0","  24.4",",,,0,0,1","  24.4","1,,,0,0,2","  26.7",",,,0,0,3","","","8.3",",0","  42.2",",,,0,0,1","  37.2",",,,0,0,2","  36.1",",,,0,0,3","","","","","  17.2",",,,0,0,1","  18.3","1,,,0,0,2","  18.9",",,,0,0,3","","","  25.0",",,,0,0,1","  23.3",",,,0,0,2","  22.2",",,,0,0,3","","","","","  20.6",",,,0,0,1","  21.9","1,,,0,0,2","  22.8",",,,0,0,3","","","15.50",",,,0","  37.5",",,,0,0,1","  33.0",",,,0,0,2","  27.8",",,,0,0,3","","","","","30.36",",,,0","3.1",",,,0","0",",,,0","20.17",",0","28.43",",,,0","11.91",",,,0","3556",",,,0"
"USC00351862","2005-08","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","141.7","0","65.3",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","","","7.2",",0,27,","0",",,0,31,+","0",",,0,31,+","4.1",",,0,30,","36.7",",0,05,","245.4",",,,0","16.1","0","  23.3",",,,0,0,1","  24.4",",,,0,0,2","  26.1",",,,0,0,3","","","7.8",",0","  43.9",",,,0,0,1","  37.2",",,,0,0,2","  30.6",",,,0,0,3","","","","","  16.7",",,,0,0,1","  17.8",",,,0,0,2","  20.0",",,,0,0,3","","","  28.3",",,,0,0,1","  26.1",",,,0,0,2","  23.9",",,,0,0,3","","","","","  20.1",",,,0,0,1","  22.3",",,,0,0,2","  24.0",",,,0,0,3","","","14.73",",,,0","  38.3",",,,0,0,1","  33.5",",,,0,0,2","  28.2",",,,0,0,3","","","","","30.43",",,,0","4.1",",,,0","0",",,,0","20.19",",0","30.23",",,,0","10.15",",,,0","3169",",,,0"
"USC00351862","2005-09","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","147.9","0","6.2",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","0.6",",0,24,","0",",,0,30,+","0",",,0,30,+","5.8",",,0,17,","31.1",",0,02,","168.9",",,,0","100.8","0","  18.3",",,,0,0,1","  21.1",",,,0,0,2","  22.8","1,,,0,0,3","","","84.7",",0","  36.1",",,,0,0,1","  31.1",",,,0,0,2","  35.6",",,,0,0,3","","","","","  10.6",",,,0,0,1","  13.3",",,,0,0,2","  15.6","1,,,0,0,3","","","  20.6",",,,0,0,1","  20.6",",,,0,0,2","  19.4",",,,0,0,3","","","","","  14.3",",,,0,0,1","  16.6",",,,0,0,2","  18.4","1,,,0,0,3","","","11.30",",,,0","  30.8",",,,0,0,1","  26.4",",,,0,0,2","  22.7",",,,0,0,3","","","","","25.30",",,,0","9.9",",,,0","0",",,,0","15.72",",0","24.69",",,,0","6.74",",,,0","2531",",,,0"
"USC00351862","2005-10","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","147.9","0","0.0",",0","22",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","2.2",",0,27,","0",",,0,31,+","0",",,0,31,+","23.4",",,0,01,","22.2",",0,15,","56.5",",,,0","279.9","0","  15.6",",,,0,0,1","  16.7",",,,0,0,2","  17.2","1,,,0,0,3","","","179.1",",0","  23.3",",,,0,0,1","  20.0",",,,0,0,2","  18.9","1,,,0,0,3","","","","","   7.8",",,,0,0,1","   8.3",",,,0,0,2","   9.4","1,,,0,0,3","","","  13.3",",,,0,0,1","  11.7",",,,0,0,2","  11.1","1,,,0,0,3","","","","","  11.6",",,,0,0,1","  12.4",",,,0,0,2","  13.1","1,,,0,0,3","","","10.63",",,,0","  18.6",",,,0,0,1","  16.5",",,,0,0,2","  14.5","1,,,0,0,3","","","","","17.88",",,,0","90.6",",,,0","0",",,,0","12.56",",0","17.75",",,,0","7.37",",,,0","2004",",,,0"
"USC00351862","2005-11","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","147.9","0","0.0",",0","20",",0","12",",0","1",",0","0",",0","0",",0","0",",0","17",",0","0",",0","0",",0","0",",0","","","","","-3.3",",0,23,+","0",",,0,30,+","0",",,0,30,+","32.0",",,0,25,","15.6",",0,11,","","","649.1","0","  11.7",",,,0,0,1","  11.7",",,,0,0,2","  11.1",",,,0,0,3","","","369.2",",0","  13.9",",,,0,0,1","  13.3",",,,0,0,2","  11.7",",,,0,0,3","","","","","   2.8",",,,0,0,1","   3.3",",,,0,0,2","   4.4",",,,0,0,3","","","   5.0",",,,0,0,1","   5.0",",,,0,0,2","   4.4",",,,0,0,3","","","","","   5.7",",,,0,0,1","   6.5",",,,0,0,2","   7.1",",,,0,0,3","","","","","  10.3",",,,0,0,1","   9.2",",,,0,0,2","   7.7",",,,0,0,3","","","","","","","167.2",",,,0","0",",,,0","6.03",",0","10.67",",,,0","1.38",",,,0","",""
"USC00351862","2005-12","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","147.9","0","0.0",",0","19",",0","14",",0","4",",0","0",",0","0",",0","0",",0","18",",0","0",",0","0",",0","0",",0","","","","","-7.8",",0,18,+","0",",,0,31,+","0",",,0,31,+","51.3",",,0,30,","15.6",",0,25,","","","1100.5","0","   8.9",",,,0,0,1","   8.3","1,,,0,0,2","   7.8",",,,0,0,3","","","451.4",",0","  11.7",",,,0,0,1","  10.0","1,,,0,0,2","   7.8",",,,0,0,3","","","","","   0.0",",,,0,0,1","  -0.6","1,,,0,0,2","   0.6",",,,0,0,3","","","   0.0",",,,0,0,1","   0.6","1,,,0,0,2","   1.1",",,,0,0,3","","","","","   3.6",",,,0,0,1","   3.7","1,,,0,0,2","   3.9",",,,0,0,3","","","","","   5.8",",,,0,0,1","   5.4","1,,,0,0,2","   4.3",",,,0,0,3","","","","","","","300.8",",,,0","0",",,,0","3.77",",0","7.40",",,,0","0.15",",,,0","",""
"USC00351862","2006-01","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","0","0.0",",0","30",",0","22",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","0.6",",0,24,+","0",",,0,31,+","0",",,0,31,+","32.3",",,0,17,","13.3",",0,11,","","","1460.2","0","   8.3",",,,0,0,1","   8.9",",,,0,0,2","   7.2",",,,0,0,3","","","359.7",",0","  11.1",",,,0,0,1","  10.0",",,,0,0,2","   7.8",",,,0,0,3","","","","","   3.3",",,,0,0,1","   3.3",",,,0,0,2","   5.0",",,,0,0,3","","","   6.1",",,,0,0,1","   6.1",",,,0,0,2","   5.0",",,,0,0,3","","","","","   5.9",",,,0,0,1","   6.2",",,,0,0,2","   6.2",",,,0,0,3","","","","","   8.7",",,,0,0,1","   8.0",",,,0,0,2","   6.5",",,,0,0,3","","","","","","","354.7",",,,0","0",",,,0","6.73",",0","9.73",",,,0","3.73",",,,0","",""
"USC00351862","2006-02","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","0","0.0",",0","15",",0","6",",0","1",",0","0",",0","0",",0","0",",0","15",",0","0",",0","0",",0","0",",0","","","","","-7.8",",0,20,","0",",,0,28,+","0",",,0,28,+","26.4",",,0,01,","15.0",",0,11,+","","","1825.2","0","   8.3",",,,0,0,1","   8.3","1,,,0,0,2","   6.7","2,,,0,0,3","","","365.0",",0","  13.9",",,,0,0,1","  11.1","1,,,0,0,2","   8.9","2,,,0,0,3","","","","","  -0.6",",,,0,0,1","  -0.6","1,,,0,0,2","   1.1","2,,,0,0,3","","","  -0.6",",,,0,0,1","   1.1","1,,,0,0,2","   1.1","2,,,0,0,3","","","","","   3.2",",,,0,0,1","   4.1","1,,,0,0,2","   4.3","2,,,0,0,3","","","","","   8.7",",,,0,0,1","   7.4","1,,,0,0,2","   5.6","2,,,0,0,3","","","","","","","80.3",",,,0","0",",,,0","5.30",",0","10.36",",,,0","0.24",",,,0","",""
"USC00351862","2006-03","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","0","0.0",",0","27",",0","12",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","0",",0","0",",0","","","","","-2.8",",0,13,","0",",,0,31,+","8",",,0,09,","19.6",",,0,09,","17.2",",0,29,+","","","2180.8","0","   8.3",",,,0,0,1","   9.4",",,,0,0,2","   8.3","1,,,0,0,3","","","355.6",",0","  16.7",",,,0,0,1","  13.9",",,,0,0,2","  10.6","1,,,0,0,3","","","","","   2.8",",,,0,0,1","   2.2",",,,0,0,2","   3.3","1,,,0,0,3","","","   7.2",",,,0,0,1","   6.1",",,,0,0,2","   5.6","1,,,0,0,3","","","","","   5.4",",,,0,0,1","   5.9",",,,0,0,2","   6.0","1,,,0,0,3","","","","","  12.8",",,,0,0,1","  10.2",",,,0,0,2","   7.8","1,,,0,0,3","","","","","","","101.8",",,,0","8",",,,0","6.86",",0","11.72",",,,0","2.01",",,,0","",""
"USC00351862","2006-04","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","0","0.0",",0","16",",0","8",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","5",",0","0",",0","","","","","-0.6",",0,18,","0",",,0,30,+","0",",,0,30,+","19.1",",,0,16,","26.7",",0,29,","104.7",",,,0","2410.5","0","  12.2",",,,0,0,1","  13.3",",,,0,0,2","  13.3","1,,,0,0,3","","","229.7",",0","  28.9",",,,0,0,1","  25.0",",,,0,0,2","  18.3","1,,,0,0,3","","","","","   5.6",",,,0,0,1","   6.7",",,,0,0,2","   7.8","1,,,0,0,3","","","  11.1",",,,0,0,1","  10.0",",,,0,0,2","  10.0","1,,,0,0,3","","","","","   8.4",",,,0,0,1","   9.5",",,,0,0,2","   9.9","1,,,0,0,3","","","7.87",",,,0","  20.0",",,,0,0,1","  16.5",",,,0,0,2","  13.0","1,,,0,0,3","","","","","20.55",",,,0","63.6",",,,0","0",",,,0","10.68",",0","17.04",",,,0","4.31",",,,0","2951",",,,0"
"USC00351862","2006-05","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","6.4","0","6.4","1,0","11",",0","7",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","14",",0","1",",0","","","","","1.1","1,0,12,+","0",",,0,31,+","0",",,0,31,+","15.0",",,0,22,","33.9",",0,16,","154.2",",,,0","2550.3","0","  17.8",",,,0,0,1","  19.4",",,,0,0,2","  20.6",",,,0,0,3","","","139.8",",0","  36.7",",,,0,0,1","  31.7",",,,0,0,2","  25.6",",,,0,0,3","","","","","   7.8",",,,0,0,1","   9.4",",,,0,0,2","  11.1",",,,0,0,3","","","  15.0",",,,0,0,1","  14.4",",,,0,0,2","  13.3",",,,0,0,3","","","","","  12.6",",,,0,0,1","  14.0",",,,0,0,2","  15.0",",,,0,0,3","","","10.53",",,,0","  26.9",",,,0,0,1","  23.2",",,,0,0,2","  18.9",",,,0,0,3","","","","","24.03",",,,0","62.3",",,,0","0",",,,0","13.98","1,0","21.20",",,,0","6.75","1,,,0","2837",",,,0"
"USC00351862","2006-06","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","40.0","0","33.6",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","4",",0","","","","","7.2",",0,20,+","0",",,0,30,+","0",",,0,30,+","11.2",",,0,02,","38.9",",0,27,","186.4",",,,0","2603.2","0","  23.3",",,,0,0,1","  24.4",",,,0,0,2","  25.0",",,,0,0,3","","","52.9",",0","  41.7",",,,0,0,1","  36.7","1,,,0,0,2","  30.6",",,,0,0,3","","","","","  14.4",",,,0,0,1","  15.0",",,,0,0,2","  15.6",",,,0,0,3","","","  21.7",",,,0,0,1","  19.4","1,,,0,0,2","  17.2",",,,0,0,3","","","","","  17.1",",,,0,0,1","  18.0",",,,0,0,2","  18.4",",,,0,0,3","","","14.39",",,,0","  29.8",",,,0,0,1","  25.9","1,,,0,0,2","  21.8",",,,0,0,3","","","","","26.89",",,,0","21.1",",,,0","0",",,,0","17.69",",0","24.12",",,,0","11.26",",,,0","2948",",,,0"
"USC00351862","2006-07","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","128.0","0","88.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","13",",0","","","","","8.3",",0,14,+","0",",,0,31,+","0",",,0,31,+","2.5",",,0,13,","40.6",",0,24,","255.7",",,,0","13.3","0","  26.7",",,,0,0,1","  27.2",",,,0,0,2","  27.2",",,,0,0,3","","","13.3",",0","  43.3",",,,0,0,1","  38.3",",,,0,0,2","  32.2",",,,0,0,3","","","","","  16.7",",,,0,0,1","  17.8",",,,0,0,2","  19.4",",,,0,0,3","","","  18.9",",,,0,0,1","  20.6",",,,0,0,2","  21.7",",,,0,0,3","","","","","  20.7",",,,0,0,1","  22.4",",,,0,0,2","  23.4",",,,0,0,3","","","16.11",",,,0","  36.4",",,,0,0,1","  32.4",",,,0,0,2","  27.7",",,,0,0,3","","","","","30.36",",,,0","3.6",",,,0","0",",,,0","20.74",",0","29.71",",,,0","11.77",",,,0","2981",",,,0"
"USC00351862","2006-08","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","170.0","0","42.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","6.7",",0,29,+","0",",,0,31,+","0",",,0,31,+","1.3",",,0,31,","35.0",",0,28,","243.2",",,,0","34.2","0","  21.1",",,,0,0,1","  23.3",",,,0,0,2","  26.1",",,,0,0,3","","","20.9",",0","  39.4",",,,0,0,1","  33.9",",,,0,0,2","  28.3",",,,0,0,3","","","","","  15.0",",,,0,0,1","  18.3",",,,0,0,2","  19.4",",,,0,0,3","","","  26.1",",,,0,0,1","  23.9",",,,0,0,2","  22.2",",,,0,0,3","","","","","  19.0",",,,0,0,1","  21.3",",,,0,0,2","  22.6",",,,0,0,3","","","13.82",",,,0","  35.5",",,,0,0,1","  31.1",",,,0,0,2","  26.7",",,,0,0,3","","","","","28.95",",,,0","1.3",",,,0","0",",,,0","19.01",",0","28.71",",,,0","9.32",",,,0","3319",",,,0"
